city,location,price,number
福州,台江区,8000,10460
福州,台江区,9000,10460
福州,台江区,4300,10460
福州,晋安区,4100,10460
福州,鼓楼区,4000,10460
福州,晋安区,4500,10460
福州,台江区,4700,10460
福州,仓山区,4199,10460
福州,晋安区,3800,10460
福州,晋安区,4500,10460
福州,台江区,4200,10460
福州,鼓楼区,4400,10460
福州,鼓楼区,4200,10460
福州,台江区,4300,10460
福州,仓山区,4100,10460
福州,台江区,4800,10460
福州,晋安区,3800,10460
福州,台江区,4500,10460
福州,闽侯县,2700,10460
福州,台江区,4200,10460
福州,晋安区,4300,10460
福州,鼓楼区,4200,10460
福州,晋安区,3800,10460
福州,仓山区,4200,10460
福州,仓山区,3400,10460
福州,晋安区,4500,10460
福州,仓山区,4200,10460
福州,晋安区,3700,10460
福州,台江区,4300,10460
福州,晋安区,4399,10460
福州,仓山区,4100,10460
福州,仓山区,4200,10460
福州,台江区,5000,10460
福州,台江区,4800,10460
福州,台江区,4300,10460
福州,台江区,4600,10460
福州,台江区,5000,10460
福州,台江区,4500,10460
福州,台江区,4800,10460
福州,台江区,6800,10460
福州,台江区,4800,10460
福州,仓山区,2500,10460
福州,仓山区,1250,10460
福州,鼓楼区,1200,10460
福州,仓山区,1000,10460
福州,闽侯县,1400,10460
福州,台江区,1200,10460
福州,仓山区,1900,10460
福州,台江区,1200,10460
福州,闽侯县,500,10460
福州,鼓楼区,2000,10460
福州,鼓楼区,4000,10460
福州,晋安区,4100,10460
福州,台江区,4500,10460
福州,台江区,4500,10460
福州,台江区,5000,10460
福州,鼓楼区,3800,10460
福州,仓山区,3800,10460
福州,鼓楼区,3800,10460
福州,鼓楼区,4300,10460
福州,晋安区,4000,10460
福州,晋安区,3800,10460
福州,仓山区,3300,10460
福州,仓山区,4200,10460
福州,仓山区,3700,10460
福州,仓山区,3100,10460
福州,台江区,4200,10460
福州,晋安区,4600,10460
福州,仓山区,4200,10460
福州,仓山区,3700,10460
福州,晋安区,4000,10460
福州,台江区,5200,10460
福州,仓山区,4000,10460
福州,仓山区,3600,10460
福州,晋安区,4500,10460
福州,闽侯县,2500,10460
福州,闽侯县,2800,10460
福州,晋安区,5000,10460
福州,台江区,4300,10460
福州,晋安区,3800,10460
福州,晋安区,3800,10460
福州,闽侯县,2400,10460
福州,仓山区,3300,10460
福州,台江区,4500,10460
福州,仓山区,4500,10460
福州,鼓楼区,2000,10460
福州,马尾区,10000,10460
福州,闽侯县,4000,10460
福州,仓山区,5000,10460
福州,晋安区,950,10460
福州,闽侯县,7500,10460
福州,台江区,2100,10460
福州,晋安区,2600,10460
福州,晋安区,3500,10460
福州,闽侯县,2800,10460
福州,闽侯县,2800,10460
福州,鼓楼区,2300,10460
福州,闽侯县,2500,10460
福州,台江区,5000,10460
福州,闽侯县,2400,10460
福州,台江区,1350,10460
福州,晋安区,1300,10460
福州,台江区,1800,10460
福州,台江区,4500,10460
福州,晋安区,3900,10460
福州,晋安区,3800,10460
福州,台江区,5300,10460
福州,闽侯县,2800,10460
福州,仓山区,3300,10460
福州,仓山区,3700,10460
福州,台江区,4800,10460
福州,鼓楼区,4500,10460
福州,闽侯县,2400,10460
福州,鼓楼区,3700,10460
福州,仓山区,4000,10460
福州,仓山区,11000,10460
福州,台江区,4500,10460
福州,台江区,2200,10460
福州,鼓楼区,1400,10460
福州,马尾区,1800,10460
福州,台江区,1800,10460
福州,仓山区,1050,10460
福州,仓山区,1600,10460
福州,鼓楼区,3900,10460
福州,仓山区,3800,10460
福州,鼓楼区,4500,10460
福州,仓山区,5300,10460
福州,闽侯县,1000,10460
福州,闽侯县,1300,10460
福州,晋安区,4000,10460
福州,仓山区,3700,10460
福州,闽侯县,2500,10460
福州,仓山区,3800,10460
福州,仓山区,3700,10460
福州,闽侯县,2500,10460
福州,仓山区,3600,10460
福州,闽侯县,2700,10460
福州,仓山区,1300,10460
福州,台江区,2000,10460
福州,闽侯县,2700,10460
福州,仓山区,7000,10460
福州,晋安区,5500,10460
福州,鼓楼区,4500,10460
福州,仓山区,3900,10460
福州,仓山区,4150,10460
福州,仓山区,1450,10460
福州,台江区,2100,10460
福州,闽侯县,2700,10460
福州,台江区,5300,10460
福州,台江区,4800,10460
福州,仓山区,5000,10460
福州,闽侯县,1000,10460
福州,鼓楼区,3500,10460
福州,仓山区,6000,10460
福州,鼓楼区,3899,10460
福州,晋安区,3800,10460
福州,台江区,4000,10460
福州,仓山区,3600,10460
福州,鼓楼区,4200,10460
福州,闽侯县,600,10460
福州,闽侯县,1000,10460
福州,闽侯县,1200,10460
福州,闽侯县,1200,10460
福州,闽侯县,800,10460
福州,闽侯县,800,10460
福州,仓山区,5600,10460
福州,马尾区,3400,10460
福州,闽侯县,900,10460
福州,仓山区,1300,10460
福州,鼓楼区,2900,10460
福州,鼓楼区,3800,10460
福州,鼓楼区,4500,10460
福州,仓山区,5499,10460
福州,闽侯县,2800,10460
福州,仓山区,1500,10460
福州,仓山区,105000,10460
福州,仓山区,3800,10460
福州,晋安区,3900,10460
福州,晋安区,4000,10460
福州,台江区,4600,10460
福州,晋安区,4300,10460
福州,台江区,4600,10460
福州,晋安区,3800,10460
福州,台江区,5000,10460
福州,仓山区,3300,10460
福州,晋安区,4500,10460
福州,仓山区,3900,10460
福州,晋安区,3700,10460
福州,仓山区,4000,10460
福州,晋安区,4000,10460
福州,闽侯县,2500,10460
福州,晋安区,3800,10460
福州,仓山区,11000,10460
福州,仓山区,11000,10460
福州,台江区,8000,10460
福州,台江区,25650,10460
福州,晋安区,2300,10460
福州,闽侯县,1200,10460
福州,晋安区,8600,10460
福州,晋安区,4900,10460
福州,闽侯县,2800,10460
福州,闽侯县,2300,10460
福州,仓山区,5800,10460
福州,仓山区,4500,10460
福州,闽侯县,2500,10460
福州,闽侯县,1200,10460
福州,晋安区,3800,10460
福州,闽侯县,2400,10460
福州,闽侯县,2800,10460
福州,仓山区,1500,10460
福州,台江区,8500,10460
福州,仓山区,1600,10460
福州,台江区,1500,10460
福州,晋安区,2300,10460
福州,晋安区,2100,10460
福州,仓山区,3350,10460
福州,福清市,2500,10460
福州,台江区,2500,10460
福州,台江区,4500,10460
福州,晋安区,4500,10460
福州,台江区,4400,10460
福州,仓山区,5800,10460
福州,台江区,11500,10460
福州,仓山区,7000,10460
福州,仓山区,4500,10460
福州,鼓楼区,3600,10460
福州,台江区,6300,10460
福州,台江区,5500,10460
福州,仓山区,5000,10460
福州,鼓楼区,6000,10460
福州,鼓楼区,20000,10460
福州,仓山区,1700,10460
福州,马尾区,3600,10460
福州,仓山区,4200,10460
福州,仓山区,4200,10460
福州,台江区,4200,10460
福州,仓山区,4300,10460
福州,马尾区,4000,10460
福州,马尾区,3600,10460
福州,仓山区,18000,10460
福州,仓山区,4500,10460
福州,台江区,8000,10460
福州,台江区,5000,10460
福州,仓山区,4600,10460
福州,仓山区,5500,10460
福州,闽侯县,11000,10460
福州,仓山区,5000,10460
福州,仓山区,6000,10460
福州,马尾区,3950,10460
福州,仓山区,2500,10460
福州,台江区,1600,10460
福州,晋安区,6500,10460
福州,仓山区,25000,10460
福州,闽侯县,3000,10460
福州,鼓楼区,3800,10460
福州,仓山区,2300,10460
福州,仓山区,9600,10460
福州,闽侯县,13000,10460
福州,晋安区,5100,10460
福州,鼓楼区,5200,10460
福州,台江区,6500,10460
福州,连江县,1800,10460
福州,仓山区,5000,10460
福州,连江县,1750,10460
福州,仓山区,9200,10460
福州,仓山区,7000,10460
福州,连江县,1700,10460
福州,闽侯县,7000,10460
福州,台江区,6000,10460
福州,连江县,1800,10460
福州,闽侯县,5500,10460
福州,台江区,6500,10460
福州,马尾区,3500,10460
福州,台江区,18000,10460
福州,台江区,18000,10460
福州,马尾区,3600,10460
福州,台江区,7000,10460
福州,晋安区,4700,10460
福州,仓山区,5500,10460
福州,鼓楼区,38000,10460
福州,仓山区,5000,10460
福州,鼓楼区,4800,10460
福州,台江区,8500,10460
福州,闽侯县,3000,10460
福州,鼓楼区,3600,10460
福州,仓山区,4800,10460
福州,台江区,6600,10460
福州,台江区,1900,10460
福州,鼓楼区,4800,10460
福州,晋安区,5000,10460
福州,鼓楼区,5500,10460
福州,台江区,6000,10460
福州,仓山区,1250,10460
福州,闽侯县,1000,10460
福州,闽侯县,600,10460
福州,闽侯县,600,10460
福州,晋安区,2500,10460
福州,仓山区,2500,10460
福州,马尾区,4600,10460
福州,仓山区,3500,10460
福州,仓山区,5500,10460
福州,仓山区,4600,10460
福州,晋安区,7800,10460
福州,鼓楼区,6500,10460
福州,台江区,5500,10460
福州,仓山区,13000,10460
福州,晋安区,6800,10460
福州,晋安区,5200,10460
福州,晋安区,5000,10460
福州,台江区,6500,10460
福州,仓山区,4300,10460
福州,晋安区,5350,10460
福州,晋安区,5500,10460
福州,仓山区,4800,10460
福州,台江区,6300,10460
福州,仓山区,5500,10460
福州,晋安区,6800,10460
福州,台江区,6000,10460
福州,台江区,5500,10460
福州,晋安区,6500,10460
福州,晋安区,4700,10460
福州,台江区,5500,10460
福州,晋安区,6000,10460
福州,仓山区,5700,10460
福州,晋安区,5000,10460
福州,晋安区,4988,10460
福州,台江区,6000,10460
福州,台江区,7700,10460
福州,马尾区,2000,10460
福州,鼓楼区,5000,10460
福州,台江区,4000,10460
福州,晋安区,3800,10460
福州,晋安区,5000,10460
福州,仓山区,7200,10460
福州,台江区,5800,10460
福州,闽侯县,3000,10460
福州,台江区,12500,10460
福州,仓山区,5500,10460
福州,晋安区,4800,10460
福州,仓山区,5200,10460
福州,鼓楼区,4900,10460
福州,闽侯县,8500,10460
福州,仓山区,4900,10460
福州,鼓楼区,9500,10460
福州,晋安区,5700,10460
福州,鼓楼区,15000,10460
福州,仓山区,6250,10460
福州,仓山区,1700,10460
福州,晋安区,5000,10460
福州,鼓楼区,5200,10460
福州,仓山区,30000,10460
福州,晋安区,5000,10460
福州,晋安区,2700,10460
福州,鼓楼区,2500,10460
福州,鼓楼区,2600,10460
福州,晋安区,2600,10460
福州,闽侯县,1400,10460
福州,台江区,2800,10460
福州,闽侯县,1600,10460
福州,晋安区,2600,10460
福州,晋安区,2800,10460
福州,闽侯县,1300,10460
福州,鼓楼区,1300,10460
福州,晋安区,1600,10460
福州,鼓楼区,4000,10460
福州,晋安区,4299,10460
福州,仓山区,2400,10460
福州,仓山区,2300,10460
福州,仓山区,750,10460
福州,晋安区,5300,10460
福州,晋安区,3600,10460
福州,连江县,1800,10460
福州,晋安区,12900,10460
福州,台江区,8000,10460
福州,鼓楼区,6500,10460
福州,仓山区,4800,10460
福州,鼓楼区,4800,10460
福州,仓山区,8000,10460
福州,闽侯县,3800,10460
福州,马尾区,4000,10460
福州,仓山区,4600,10460
福州,连江县,1100,10460
福州,闽侯县,8000,10460
福州,台江区,6500,10460
福州,闽侯县,8000,10460
福州,台江区,6500,10460
福州,仓山区,5000,10460
福州,台江区,10000,10460
福州,台江区,1850,10460
福州,仓山区,1300,10460
福州,仓山区,10500,10460
福州,仓山区,4500,10460
福州,鼓楼区,2200,10460
福州,台江区,2100,10460
福州,晋安区,2100,10460
福州,闽侯县,1000,10460
福州,鼓楼区,1700,10460
福州,马尾区,4500,10460
福州,仓山区,8000,10460
福州,闽侯县,20000,10460
福州,马尾区,4000,10460
福州,鼓楼区,15000,10460
福州,闽侯县,12000,10460
福州,仓山区,13000,10460
福州,鼓楼区,7000,10460
福州,仓山区,5000,10460
福州,仓山区,2000,10460
福州,闽侯县,3000,10460
福州,鼓楼区,6200,10460
福州,仓山区,13000,10460
福州,台江区,5500,10460
福州,仓山区,5500,10460
福州,仓山区,4500,10460
福州,鼓楼区,4600,10460
福州,闽侯县,5300,10460
福州,闽侯县,3300,10460
福州,闽侯县,6000,10460
福州,闽侯县,3200,10460
福州,晋安区,7500,10460
福州,晋安区,5000,10460
福州,仓山区,4500,10460
福州,鼓楼区,5300,10460
福州,闽侯县,3200,10460
福州,台江区,6500,10460
福州,鼓楼区,4600,10460
福州,晋安区,5000,10460
福州,闽侯县,4500,10460
福州,闽侯县,3500,10460
福州,台江区,6500,10460
福州,鼓楼区,6000,10460
福州,晋安区,7980,10460
福州,闽侯县,3300,10460
福州,仓山区,4800,10460
福州,闽侯县,1500,10460
福州,仓山区,7862,10460
福州,鼓楼区,5000,10460
福州,鼓楼区,6500,10460
福州,闽侯县,3200,10460
福州,晋安区,2800,10460
福州,鼓楼区,2700,10460
福州,晋安区,2500,10460
福州,马尾区,9500,10460
福州,台江区,7500,10460
福州,闽侯县,3000,10460
福州,鼓楼区,18000,10460
福州,鼓楼区,7500,10460
福州,台江区,11200,10460
福州,鼓楼区,15500,10460
福州,台江区,37800,10460
福州,台江区,48700,10460
福州,晋安区,6800,10460
福州,台江区,19950,10460
福州,晋安区,11000,10460
福州,仓山区,4500,10460
福州,晋安区,5000,10460
福州,闽侯县,4000,10460
福州,马尾区,4500,10460
福州,台江区,26700,10460
福州,闽侯县,3300,10460
福州,晋安区,10500,10460
福州,仓山区,6400,10460
福州,闽侯县,3300,10460
福州,台江区,7000,10460
福州,仓山区,4500,10460
福州,台江区,6500,10460
福州,鼓楼区,10000,10460
福州,闽侯县,800,10460
福州,仓山区,6000,10460
福州,鼓楼区,10000,10460
福州,马尾区,3800,10460
福州,闽侯县,3000,10460
福州,马尾区,6000,10460
福州,仓山区,5000,10460
福州,仓山区,4800,10460
福州,仓山区,6000,10460
福州,仓山区,5500,10460
福州,台江区,11000,10460
福州,闽侯县,4000,10460
福州,仓山区,13000,10460
福州,晋安区,4700,10460
福州,马尾区,9500,10460
福州,台江区,7500,10460
福州,闽侯县,3900,10460
福州,闽侯县,15000,10460
福州,马尾区,3800,10460
福州,晋安区,8000,10460
福州,仓山区,4500,10460
福州,仓山区,4300,10460
福州,台江区,38000,10460
福州,鼓楼区,11000,10460
福州,晋安区,5600,10460
福州,马尾区,4200,10460
福州,仓山区,4700,10460
福州,仓山区,6500,10460
福州,晋安区,7000,10460
福州,仓山区,5000,10460
福州,仓山区,4100,10460
福州,马尾区,3500,10460
福州,仓山区,5500,10460
福州,马尾区,5500,10460
福州,晋安区,5500,10460
福州,台江区,18000,10460
福州,台江区,6500,10460
福州,仓山区,5200,10460
福州,马尾区,3800,10460
福州,仓山区,8200,10460
福州,晋安区,6000,10460
福州,马尾区,3600,10460
福州,仓山区,4300,10460
福州,闽侯县,9000,10460
福州,闽侯县,7000,10460
福州,晋安区,6500,10460
福州,马尾区,3500,10460
福州,仓山区,5000,10460
福州,仓山区,5300,10460
福州,仓山区,6600,10460
福州,鼓楼区,4900,10460
福州,仓山区,8000,10460
福州,仓山区,2400,10460
福州,鼓楼区,6200,10460
福州,鼓楼区,5000,10460
福州,晋安区,5000,10460
福州,晋安区,5000,10460
福州,鼓楼区,7000,10460
福州,仓山区,9000,10460
福州,连江县,1600,10460
福州,连江县,1600,10460
福州,连江县,1650,10460
福州,仓山区,4600,10460
福州,仓山区,1500,10460
福州,晋安区,3800,10460
福州,闽侯县,3000,10460
福州,仓山区,4100,10460
福州,仓山区,7000,10460
福州,台江区,2500,10460
福州,台江区,2300,10460
福州,仓山区,2200,10460
福州,闽侯县,1000,10460
福州,仓山区,2200,10460
福州,晋安区,2800,10460
福州,仓山区,1865,10460
福州,台江区,6000,10460
福州,闽侯县,4000,10460
福州,仓山区,10000,10460
福州,台江区,8000,10460
福州,仓山区,13680,10460
福州,鼓楼区,5000,10460
福州,闽侯县,3500,10460
福州,鼓楼区,4800,10460
福州,台江区,6800,10460
福州,闽侯县,3800,10460
福州,仓山区,4500,10460
福州,仓山区,8000,10460
福州,闽侯县,5600,10460
福州,闽侯县,3500,10460
福州,仓山区,4300,10460
福州,晋安区,2800,10460
福州,晋安区,2500,10460
福州,仓山区,4800,10460
福州,仓山区,1200,10460
福州,闽侯县,1000,10460
福州,闽侯县,1000,10460
福州,晋安区,2100,10460
福州,台江区,2200,10460
福州,马尾区,1700,10460
福州,仓山区,1300,10460
福州,闽侯县,1000,10460
福州,仓山区,1200,10460
福州,闽侯县,1200,10460
福州,马尾区,4500,10460
福州,马尾区,4600,10460
福州,仓山区,4900,10460
福州,鼓楼区,7000,10460
福州,台江区,6500,10460
福州,鼓楼区,4999,10460
福州,闽侯县,3000,10460
福州,仓山区,4500,10460
福州,马尾区,4200,10460
福州,鼓楼区,5000,10460
福州,仓山区,5298,10460
福州,马尾区,6200,10460
福州,台江区,32000,10460
福州,闽侯县,3000,10460
福州,马尾区,15000,10460
福州,马尾区,5400,10460
福州,马尾区,3300,10460
福州,马尾区,4800,10460
福州,仓山区,5000,10460
福州,马尾区,5500,10460
福州,台江区,8800,10460
福州,仓山区,4600,10460
福州,闽侯县,3000,10460
福州,闽侯县,3600,10460
福州,闽侯县,2800,10460
福州,仓山区,13000,10460
福州,台江区,11000,10460
福州,仓山区,11000,10460
福州,闽侯县,4300,10460
福州,闽侯县,4000,10460
福州,仓山区,5000,10460
福州,仓山区,5500,10460
福州,仓山区,7000,10460
福州,仓山区,4500,10460
福州,鼓楼区,6500,10460
福州,仓山区,4300,10460
福州,马尾区,4800,10460
福州,马尾区,4000,10460
福州,仓山区,5000,10460
福州,马尾区,4300,10460
福州,晋安区,5000,10460
福州,鼓楼区,5500,10460
福州,晋安区,5500,10460
福州,马尾区,3500,10460
福州,仓山区,7500,10460
福州,仓山区,5800,10460
福州,马尾区,6800,10460
福州,仓山区,6000,10460
福州,马尾区,3500,10460
福州,鼓楼区,8800,10460
福州,鼓楼区,14000,10460
福州,仓山区,4400,10460
福州,仓山区,4400,10460
福州,台江区,6500,10460
福州,仓山区,4300,10460
福州,台江区,8000,10460
福州,仓山区,7000,10460
福州,仓山区,4500,10460
福州,鼓楼区,6500,10460
福州,仓山区,4300,10460
福州,马尾区,4800,10460
福州,闽侯县,3000,10460
福州,马尾区,6800,10460
福州,仓山区,6000,10460
福州,马尾区,3500,10460
福州,鼓楼区,8800,10460
福州,马尾区,4800,10460
福州,仓山区,5000,10460
福州,仓山区,11000,10460
福州,马尾区,4000,10460
福州,仓山区,12000,10460
福州,闽侯县,3200,10460
福州,马尾区,5500,10460
福州,仓山区,5000,10460
福州,台江区,2500,10460
福州,仓山区,2100,10460
福州,台江区,2800,10460
福州,晋安区,2500,10460
福州,仓山区,4700,10460
福州,台江区,5300,10460
福州,闽侯县,1200,10460
福州,闽侯县,3000,10460
福州,仓山区,6500,10460
福州,晋安区,8000,10460
福州,闽侯县,4300,10460
福州,闽侯县,4300,10460
福州,晋安区,8000,10460
福州,仓山区,5000,10460
福州,台江区,6000,10460
福州,仓山区,10000,10460
福州,闽侯县,3000,10460
福州,鼓楼区,5000,10460
福州,鼓楼区,5300,10460
福州,仓山区,4500,10460
福州,闽侯县,3500,10460
福州,晋安区,5000,10460
福州,晋安区,5500,10460
福州,闽侯县,3800,10460
福州,闽侯县,3000,10460
福州,仓山区,4800,10460
福州,仓山区,5000,10460
福州,仓山区,4900,10460
福州,鼓楼区,8500,10460
福州,仓山区,8000,10460
福州,仓山区,4500,10460
福州,鼓楼区,36000,10460
福州,台江区,6800,10460
福州,晋安区,5900,10460
福州,鼓楼区,11000,10460
福州,台江区,6000,10460
福州,鼓楼区,7000,10460
福州,鼓楼区,16000,10460
福州,仓山区,7500,10460
福州,鼓楼区,7000,10460
福州,晋安区,6500,10460
福州,台江区,6300,10460
福州,台江区,8000,10460
福州,鼓楼区,6500,10460
福州,晋安区,5100,10460
福州,鼓楼区,7000,10460
福州,闽侯县,3500,10460
福州,闽侯县,3500,10460
福州,闽侯县,3500,10460
福州,晋安区,5000,10460
福州,闽侯县,3200,10460
福州,台江区,6500,10460
福州,闽侯县,3500,10460
福州,鼓楼区,6500,10460
福州,台江区,6000,10460
福州,晋安区,2400,10460
福州,台江区,2000,10460
福州,仓山区,1300,10460
福州,台江区,1700,10460
福州,闽侯县,1100,10460
福州,台江区,2000,10460
福州,闽侯县,900,10460
福州,仓山区,8400,10460
福州,马尾区,2000,10460
福州,闽侯县,1700,10460
福州,晋安区,2400,10460
福州,闽侯县,1300,10460
福州,马尾区,1800,10460
福州,闽侯县,1200,10460
福州,闽侯县,1200,10460
福州,闽侯县,1200,10460
福州,闽侯县,1200,10460
福州,仓山区,7500,10460
福州,闽侯县,3000,10460
福州,闽侯县,3200,10460
福州,仓山区,5500,10460
福州,闽侯县,3200,10460
福州,仓山区,4500,10460
福州,鼓楼区,8000,10460
福州,晋安区,5000,10460
福州,晋安区,4800,10460
福州,台江区,31125,10460
福州,台江区,19950,10460
福州,晋安区,10000,10460
福州,鼓楼区,6500,10460
福州,仓山区,4300,10460
福州,晋安区,5750,10460
福州,仓山区,5500,10460
福州,晋安区,9500,10460
福州,台江区,8000,10460
福州,仓山区,6500,10460
福州,台江区,42000,10460
福州,晋安区,9000,10460
福州,仓山区,5800,10460
福州,仓山区,4300,10460
福州,仓山区,4300,10460
福州,台江区,8000,10460
福州,仓山区,5800,10460
福州,台江区,21375,10460
福州,台江区,18525,10460
福州,仓山区,5800,10460
福州,晋安区,6500,10460
福州,晋安区,4800,10460
福州,晋安区,15000,10460
福州,台江区,5800,10460
福州,台江区,10000,10460
福州,台江区,6000,10460
福州,鼓楼区,8500,10460
福州,鼓楼区,7000,10460
福州,晋安区,4800,10460
福州,鼓楼区,15000,10460
福州,鼓楼区,18000,10460
福州,鼓楼区,18000,10460
福州,鼓楼区,18000,10460
福州,鼓楼区,18000,10460
福州,仓山区,6000,10460
福州,晋安区,10000,10460
福州,鼓楼区,11500,10460
福州,鼓楼区,11500,10460
福州,台江区,10000,10460
福州,鼓楼区,12000,10460
福州,台江区,10800,10460
福州,台江区,10800,10460
福州,台江区,6200,10460
福州,鼓楼区,11500,10460
福州,马尾区,3800,10460
福州,台江区,10000,10460
福州,晋安区,6000,10460
福州,台江区,6000,10460
福州,晋安区,8000,10460
福州,台江区,4200,10460
福州,鼓楼区,4700,10460
福州,台江区,8000,10460
福州,仓山区,5000,10460
福州,仓山区,6200,10460
福州,闽侯县,8500,10460
福州,闽侯县,5150,10460
福州,仓山区,4500,10460
福州,台江区,6000,10460
福州,闽侯县,2800,10460
福州,仓山区,4300,10460
福州,仓山区,8500,10460
福州,闽侯县,3500,10460
福州,仓山区,4500,10460
福州,台江区,5500,10460
福州,晋安区,4800,10460
福州,仓山区,5000,10460
福州,台江区,5500,10460
福州,鼓楼区,5300,10460
福州,仓山区,4500,10460
福州,台江区,6500,10460
福州,闽侯县,9000,10460
福州,闽侯县,3800,10460
福州,台江区,8000,10460
福州,仓山区,10000,10460
福州,闽侯县,3200,10460
福州,闽侯县,4000,10460
福州,仓山区,4500,10460
福州,闽侯县,3800,10460
福州,福清市,2000,10460
福州,仓山区,1500,10460
福州,台江区,1500,10460
福州,鼓楼区,1300,10460
福州,仓山区,2000,10460
福州,仓山区,2500,10460
福州,闽侯县,3500,10460
福州,仓山区,4500,10460
福州,仓山区,4800,10460
福州,鼓楼区,2500,10460
福州,闽侯县,1800,10460
福州,晋安区,1800,10460
福州,仓山区,1300,10460
福州,闽侯县,800,10460
福州,闽侯县,800,10460
福州,仓山区,1300,10460
福州,台江区,80,10460
福州,晋安区,2400,10460
福州,鼓楼区,1800,10460
福州,马尾区,1500,10460
福州,仓山区,1500,10460
福州,台江区,2200,10460
福州,闽侯县,1200,10460
福州,鼓楼区,1350,10460
福州,晋安区,2400,10460
福州,晋安区,2200,10460
福州,马尾区,1700,10460
福州,鼓楼区,2300,10460
福州,闽侯县,800,10460
福州,闽侯县,800,10460
福州,晋安区,2000,10460
福州,仓山区,1700,10460
福州,台江区,1550,10460
福州,仓山区,1250,10460
福州,仓山区,1100,10460
福州,闽侯县,1000,10460
福州,鼓楼区,8700,10460
福州,晋安区,5800,10460
福州,鼓楼区,5000,10460
福州,闽侯县,3000,10460
福州,闽侯县,3200,10460
福州,闽侯县,3000,10460
福州,仓山区,5300,10460
福州,闽侯县,3100,10460
福州,闽侯县,5000,10460
福州,闽侯县,3300,10460
福州,鼓楼区,5500,10460
福州,仓山区,5350,10460
福州,晋安区,4900,10460
福州,晋安区,4800,10460
福州,台江区,45540,10460
福州,台江区,5500,10460
福州,鼓楼区,11000,10460
福州,台江区,12000,10460
福州,仓山区,5300,10460
福州,闽侯县,3800,10460
福州,鼓楼区,6800,10460
福州,台江区,8500,10460
福州,仓山区,6800,10460
福州,鼓楼区,5500,10460
福州,闽侯县,5000,10460
福州,仓山区,5500,10460
福州,鼓楼区,11000,10460
福州,台江区,12000,10460
福州,仓山区,4500,10460
福州,仓山区,5500,10460
福州,鼓楼区,5300,10460
福州,仓山区,6800,10460
福州,鼓楼区,5500,10460
福州,闽侯县,5000,10460
福州,仓山区,5350,10460
福州,晋安区,4800,10460
福州,鼓楼区,7900,10460
福州,闽侯县,1500,10460
福州,仓山区,5300,10460
福州,仓山区,2300,10460
福州,鼓楼区,2500,10460
福州,闽侯县,1800,10460
福州,闽侯县,1500,10460
福州,仓山区,2000,10460
福州,台江区,61200,10460
福州,晋安区,6000,10460
福州,鼓楼区,8399,10460
福州,晋安区,7000,10460
福州,闽侯县,3000,10460
福州,鼓楼区,10000,10460
福州,鼓楼区,5500,10460
福州,仓山区,5200,10460
福州,马尾区,2500,10460
福州,台江区,500,10460
福州,晋安区,6200,10460
福州,台江区,6800,10460
福州,晋安区,4900,10460
福州,闽侯县,1500,10460
福州,闽侯县,1700,10460
福州,台江区,2700,10460
福州,台江区,2600,10460
福州,仓山区,2500,10460
福州,仓山区,7000,10460
福州,台江区,7000,10460
福州,台江区,8600,10460
福州,鼓楼区,5000,10460
福州,闽侯县,3000,10460
福州,闽侯县,3500,10460
福州,闽侯县,3000,10460
福州,台江区,8800,10460
福州,闽侯县,14000,10460
福州,台江区,8800,10460
福州,闽侯县,3500,10460
福州,闽侯县,3800,10460
福州,闽侯县,3500,10460
福州,闽侯县,3800,10460
福州,台江区,8000,10460
福州,闽侯县,3000,10460
福州,台江区,13000,10460
福州,仓山区,9800,10460
福州,仓山区,7500,10460
福州,台江区,13000,10460
福州,台江区,13000,10460
福州,台江区,13000,10460
福州,台江区,13000,10460
福州,闽侯县,3800,10460
福州,仓山区,1600,10460
福州,闽侯县,2500,10460
福州,仓山区,1300,10460
福州,台江区,2500,10460
福州,仓山区,1800,10460
福州,台江区,2200,10460
福州,仓山区,4000,10460
福州,仓山区,4200,10460
福州,福清市,1900,10460
福州,仓山区,1500,10460
福州,台江区,3500,10460
福州,台江区,3400,10460
福州,晋安区,3300,10460
福州,仓山区,3600,10460
福州,闽侯县,780,10460
福州,仓山区,1100,10460
福州,鼓楼区,3700,10460
福州,鼓楼区,2600,10460
福州,鼓楼区,2300,10460
福州,鼓楼区,1888,10460
福州,台江区,1900,10460
福州,台江区,6000,10460
福州,福清市,5300,10460
福州,晋安区,3800,10460
福州,晋安区,4100,10460
福州,鼓楼区,1300,10460
福州,鼓楼区,4999,10460
福州,闽侯县,1200,10460
福州,仓山区,2800,10460
福州,仓山区,3000,10460
福州,台江区,6000,10460
福州,仓山区,5800,10460
福州,台江区,14800,10460
福州,台江区,34270,10460
福州,晋安区,5600,10460
福州,仓山区,4800,10460
福州,台江区,5300,10460
福州,鼓楼区,5000,10460
福州,闽侯县,1500,10460
福州,仓山区,2500,10460
福州,闽侯县,3800,10460
福州,鼓楼区,3000,10460
福州,仓山区,4500,10460
福州,闽侯县,3000,10460
福州,晋安区,4700,10460
福州,闽侯县,2900,10460
福州,闽侯县,3000,10460
福州,晋安区,5000,10460
福州,闽侯县,2900,10460
福州,闽侯县,4200,10460
福州,闽侯县,2300,10460
福州,鼓楼区,6300,10460
福州,晋安区,4800,10460
福州,台江区,43000,10460
福州,闽侯县,3000,10460
福州,仓山区,5500,10460
福州,台江区,6000,10460
福州,台江区,7500,10460
福州,仓山区,3700,10460
